frame_id,instance_id,x,y,z,rotation
13.0,6413.0,1265.138,1014.109,0.85,0.8697673794382723
14.0,6413.0,1265.822,1014.872,0.923,0.8697673794382723
15.0,6413.0,1266.437,1015.557,0.99,0.8697673794382723
16.0,6413.0,1267.189,1016.395,1.071,0.8697673794382723
17.0,6413.0,1267.871,1017.157,1.295,0.8697673794382723
18.0,6413.0,1268.554,1017.919,1.518,0.8697673794382723
19.0,6413.0,1269.238,1018.681,1.612,0.8697673794382723
20.0,6413.0,1270.448,1020.067,1.706,0.8697673794382723
21.0,6413.0,1272.085,1021.959,1.75,0.8697673794382723
22.0,6413.0,1273.72,1023.849,1.792,0.8697673794382723
23.0,6413.0,1275.129,1025.471,1.835,0.8697673794382723
24.0,6413.0,1276.542,1027.097,1.878,0.8697673794382723
25.0,6413.0,1279.344,1029.93,2.001,0.8662805811729294
26.0,6413.0,1282.715,1033.337,2.148,0.8620869151124411
27.0,6413.0,1285.52,1036.173,2.271,0.8585966043651176
28.0,6413.0,1288.325,1039.009,2.394,0.855105637209631
29.0,6413.0,1290.569,1041.277,2.492,0.852314086918329
30.0,6413.0,1294.116,1044.938,2.722,0.852314086918329
31.0,6413.0,1297.662,1048.6,2.953,0.852314086918329
32.0,6413.0,1301.209,1052.261,3.183,0.852314086918329
3.0,6414.0,1270.169,1025.222,1.062,0.8342961508380998
4.0,6414.0,1270.178,1025.151,1.103,0.8390082935318517
5.0,6414.0,1270.186,1025.079,1.145,0.8437248995810537
6.0,6414.0,1270.195,1025.0,1.191,0.8489113469224255
7.0,6414.0,1270.204,1024.929,1.233,0.8536230838565912
8.0,6414.0,1270.093,1024.761,1.328,0.8536230838565912
9.0,6414.0,1270.092,1024.718,1.423,0.8536230838565912
10.0,6414.0,1270.091,1024.675,1.518,0.8536230838565912
11.0,6414.0,1270.091,1024.632,1.613,0.8536230838565912
12.0,6414.0,1270.09,1024.59,1.708,0.8536230838565912
13.0,6414.0,1270.191,1024.664,1.803,0.8536230838565912
14.0,6414.0,1270.292,1024.738,1.898,0.8536230838565912
15.0,6414.0,1270.859,1025.35,1.983,0.8536230838565912
16.0,6414.0,1271.551,1026.098,2.088,0.8536230838565912
17.0,6414.0,1272.179,1026.777,2.183,0.8536230838565912
18.0,6414.0,1273.201,1027.906,2.278,0.8536230838565912
19.0,6414.0,1274.223,1029.037,2.373,0.8536230838565912
20.0,6414.0,1275.243,1030.165,2.467,0.8536230838565912
21.0,6414.0,1276.556,1031.629,2.562,0.8536230838565912
22.0,6414.0,1278.044,1033.293,2.657,0.8536230838565912
23.0,6414.0,1279.532,1034.958,2.752,0.8536230838565912
24.0,6414.0,1281.323,1036.918,2.847,0.8952130071585795
25.0,6414.0,1283.026,1038.946,2.942,0.936709270879749
26.0,6414.0,1284.962,1041.477,3.056,0.9866179434101414
27.0,6414.0,1286.475,1043.654,3.151,1.0281560090560242
28.0,6414.0,1288.128,1045.724,3.246,1.0281560090560242
29.0,6414.0,1288.551,1047.816,3.322,1.2024781685199972
30.0,6414.0,1288.56,1050.485,3.417,1.4207044295928144
31.0,6414.0,1287.991,1053.093,3.512,1.6389158643863095
32.0,6414.0,1286.871,1055.515,3.607,1.857138636922816
8.0,6415.0,1213.558,965.586,-0.239,-2.521020360482326
9.0,6415.0,1212.346,965.002,-0.171,-2.3929904032885583
10.0,6415.0,1211.22,964.269,-0.104,-2.264948676895318
11.0,6415.0,1208.954,961.65,-0.049,-2.264948676895318
12.0,6415.0,1206.691,959.034,0.006,-2.264948676895318
13.0,6415.0,1204.426,956.416,0.062,-2.264948676895318
14.0,6415.0,1202.161,953.797,0.117,-2.264948676895318
15.0,6415.0,1200.123,951.442,0.167,-2.264948676895318
16.0,6415.0,1197.583,948.436,0.149,-2.264948676895318
17.0,6415.0,1195.275,945.705,0.133,-2.264948676895318
18.0,6415.0,1192.967,942.975,0.117,-2.264948676895318
19.0,6415.0,1190.931,940.645,0.126,-2.264948676895318
20.0,6415.0,1188.898,938.32,0.135,-2.264948676895318
21.0,6415.0,1186.864,935.993,0.143,-2.264948676895318
22.0,6415.0,1184.832,933.668,0.152,-2.264948676895318
23.0,6415.0,1183.897,932.936,0.211,-2.29111867362911
24.0,6415.0,1182.56,931.173,0.17,-2.2824019694152615
25.0,6415.0,1181.437,930.082,0.229,-2.3173085544551473
26.0,6415.0,1179.695,928.958,0.3,-2.3173085544551473
27.0,6415.0,1179.183,928.778,0.359,-2.3173085544551473
28.0,6415.0,1178.514,928.57,0.267,-2.4220283095748063
29.0,6415.0,1177.979,928.403,0.464,-2.3173085544551473
30.0,6415.0,1177.624,928.149,0.348,-2.3609426751169664
31.0,6415.0,1177.35,927.812,0.232,-2.3696684320149766
32.0,6415.0,1177.215,927.586,0.216,-2.413302448045976
0.0,8990.0,750.19,1519.408,0.921,-0.7023030376947812
1.0,8990.0,750.205,1519.388,0.921,-0.705926050107069
2.0,8990.0,750.219,1519.37,0.921,-0.7092143516917728
3.0,8990.0,750.235,1519.348,0.921,-0.7131732141878104
4.0,8990.0,750.248,1519.33,0.921,-0.7164642881820291
5.0,8990.0,750.262,1519.312,0.921,-0.7197563302147242
6.0,8990.0,750.709,1518.921,0.911,-0.7197563302147242
7.0,8990.0,751.156,1518.528,0.901,-0.7197563302147242
8.0,8990.0,751.603,1518.136,0.891,-0.7197563302147242
9.0,8990.0,752.141,1517.665,0.881,-0.7197563302147242
10.0,8990.0,752.679,1517.193,0.871,-0.7197563302147242
11.0,8990.0,753.487,1516.531,0.861,-0.7197563302147242
12.0,8990.0,754.296,1515.868,0.851,-0.7197563302147242
13.0,8990.0,755.624,1514.737,0.841,-0.7197563302147242
14.0,8990.0,756.953,1513.606,0.831,-0.7197563302147242
15.0,8990.0,758.283,1512.473,0.821,-0.7197563302147242
16.0,8990.0,760.029,1510.817,0.863,-0.7168494902481974
17.0,8990.0,761.776,1509.161,0.905,-0.713942597944734
18.0,8990.0,763.524,1507.504,0.947,-0.7110325596098743
19.0,8990.0,766.078,1505.27,0.989,-0.7061853872990285
20.0,8990.0,768.124,1503.481,1.023,-0.7023030376947812
21.0,8990.0,771.399,1500.588,1.015,-0.6964899448675355
22.0,8990.0,774.679,1497.692,1.007,-0.6906695019389235
23.0,8990.0,777.958,1494.796,0.999,-0.6848497451748381
24.0,8990.0,781.391,1491.844,0.991,-0.667396452654895
25.0,8990.0,785.381,1488.664,0.983,-0.686592253303071
26.0,8990.0,789.376,1485.481,0.975,-0.7058097508905776
27.0,8990.0,793.228,1481.997,0.967,-0.6988213012578403
28.0,8990.0,797.424,1478.504,0.959,-0.7092937503224488
29.0,8990.0,801.673,1474.867,0.951,-0.7197563302147242
30.0,8990.0,806.177,1470.999,0.964,-0.7005548837054585
31.0,8990.0,810.656,1467.111,0.976,-0.7104303619206602
32.0,8990.0,815.139,1463.218,0.988,-0.7203164996521538
33.0,8990.0,819.622,1459.326,1.0,-0.7302013914661587
34.0,8990.0,823.973,1455.355,1.012,-0.7197563302147242
35.0,8990.0,828.12,1451.68,1.014,-0.7106683440260478
36.0,8990.0,832.262,1448.01,1.016,-0.7015905094349502
37.0,8990.0,835.968,1444.786,1.018,-0.7018360767049253
38.0,8990.0,839.678,1441.56,1.02,-0.702081914654995
0.0,8991.0,758.551,1511.182,1.254,-0.5978450820302159
1.0,8991.0,758.645,1511.118,1.254,-0.5978450820302159
2.0,8991.0,758.731,1511.059,1.254,-0.5978450820302159
3.0,8991.0,758.834,1510.989,1.254,-0.5978450820302159
4.0,8991.0,758.919,1510.931,1.254,-0.5978450820302159
5.0,8991.0,759.005,1510.873,1.254,-0.5978450820302159
6.0,8991.0,759.635,1510.48,1.305,-0.5978450820302159
7.0,8991.0,760.266,1510.086,1.357,-0.5978450820302159
8.0,8991.0,760.897,1509.693,1.409,-0.5978450820302159
9.0,8991.0,761.527,1509.3,1.461,-0.5978450820302159
10.0,8991.0,762.158,1508.907,1.512,-0.5978450820302159
11.0,8991.0,763.33,1508.205,1.534,-0.5891258661660559
12.0,8991.0,764.505,1507.501,1.556,-0.5803917895102728
13.0,8991.0,766.263,1506.401,1.578,-0.5862056051424823
14.0,8991.0,768.021,1505.3,1.6,-0.5920220621857846
15.0,8991.0,769.782,1504.198,1.621,-0.5978450820302159
16.0,8991.0,771.856,1502.757,1.612,-0.5615000005033702
17.0,8991.0,773.982,1501.393,1.602,-0.5251542645922997
18.0,8991.0,776.158,1500.105,1.593,-0.4887691929183755
19.0,8991.0,778.377,1498.898,1.583,-0.4524233842979468
20.0,8991.0,780.185,1497.991,1.576,-0.4233121568307847
21.0,8991.0,782.488,1497.317,1.616,-0.3012086307337465
22.0,8991.0,784.744,1496.983,1.594,-0.15710923447671155
23.0,8991.0,787.025,1496.977,1.572,-0.013026825912053177
24.0,8991.0,789.28,1497.298,1.55,0.13089376768454208
25.0,8991.0,791.466,1497.938,1.528,0.2748195439669472
26.0,8991.0,793.317,1498.791,1.519,0.4204235768486421
27.0,8991.0,795.022,1499.901,1.51,0.5657349084808638
28.0,8991.0,796.549,1501.246,1.5,0.7111518569655297
29.0,8991.0,797.741,1502.633,1.491,0.8333249046051331
0.0,8992.0,716.256,1551.546,1.793,-0.6661921754869669
1.0,8992.0,716.256,1551.546,1.793,-0.6680563884833092
2.0,8992.0,716.256,1551.545,1.793,-0.669748376766128
3.0,8992.0,716.256,1551.545,1.793,-0.6717854006777261
4.0,8992.0,716.256,1551.545,1.793,-0.6734788154977077
5.0,8992.0,716.256,1551.545,1.793,-0.6751727284197395
6.0,8992.0,716.256,1551.545,1.793,-0.676866438034812
7.0,8992.0,716.256,1551.545,1.793,-0.6785621027851416
8.0,8992.0,716.256,1551.545,1.793,-0.6802577844777175
9.0,8992.0,716.256,1551.545,1.793,-0.6819516330192124
10.0,8992.0,716.256,1551.545,1.793,-0.68364546800691
11.0,8992.0,716.917,1550.978,1.793,-0.6661921754869669
12.0,8992.0,717.903,1550.203,1.793,-0.6661921754869669
13.0,8992.0,718.889,1549.429,1.793,-0.6661921754869669
14.0,8992.0,719.875,1548.655,1.793,-0.6661921754869669
0.0,8993.0,739.419,1529.067,1.921,-0.6238504878322724
1.0,8993.0,739.435,1529.039,1.921,-0.620899804396405
2.0,8993.0,739.451,1529.013,1.921,-0.6182217188935194
3.0,8993.0,739.469,1528.982,1.921,-0.6149975096823344
4.0,8993.0,739.484,1528.956,1.921,-0.6123171662509899
5.0,8993.0,739.499,1528.93,1.921,-0.6096360344218223
6.0,8993.0,739.514,1528.904,1.921,-0.6069552243876846
7.0,8993.0,739.79,1528.566,1.921,-0.6265280609032499
8.0,8993.0,740.056,1528.219,1.921,-0.6461010929809525
9.0,8993.0,740.321,1527.873,1.921,-0.6656529652353953
10.0,8993.0,741.113,1527.139,1.921,-0.673577595899249
11.0,8993.0,741.903,1526.405,1.921,-0.6814930160238473
12.0,8993.0,742.695,1525.67,1.921,-0.6894219269727252
13.0,8993.0,743.486,1524.936,1.921,-0.6973425627038897
14.0,8993.0,744.277,1524.202,1.921,-0.7052667970450557
15.0,8993.0,745.834,1522.923,1.921,-0.7023001998711558
16.0,8993.0,747.39,1521.646,1.921,-0.6993368987582538
17.0,8993.0,748.945,1520.369,1.921,-0.6963735442918462
18.0,8993.0,750.502,1519.091,1.921,-0.69340698268695
19.0,8993.0,752.057,1517.814,1.921,-0.6904436222923752
20.0,8993.0,753.303,1516.791,1.921,-0.6880701145403654
21.0,8993.0,754.859,1515.514,1.921,-0.6851069794161466
22.0,8993.0,756.416,1514.236,1.921,-0.6821400976902185
23.0,8993.0,757.973,1512.958,1.921,-0.6791735657261584
24.0,8993.0,759.528,1511.681,1.921,-0.6762103653920999
25.0,8993.0,761.693,1509.852,1.921,-0.6797017265420453
26.0,8993.0,763.86,1508.021,1.921,-0.6831970339640132
27.0,8993.0,766.022,1506.194,1.921,-0.6866853149264149
28.0,8993.0,768.186,1504.365,1.921,-0.6901761312812845
29.0,8993.0,770.348,1502.539,1.921,-0.6936636579120431
30.0,8993.0,772.986,1500.317,1.921,-0.6936636579120431
31.0,8993.0,775.668,1498.057,1.921,-0.6936636579120431
32.0,8993.0,778.526,1495.652,1.921,-0.6936636579120431
33.0,8993.0,781.384,1493.246,1.921,-0.6936636579120431
34.0,8993.0,784.246,1490.838,1.921,-0.6936636579120431
35.0,8993.0,787.581,1488.036,1.921,-0.6936636579120431
36.0,8993.0,790.912,1485.237,1.921,-0.6936636579120431
37.0,8993.0,794.716,1482.045,1.921,-0.6936636579120431
38.0,8993.0,798.997,1478.455,1.921,-0.6936636579120431
0.0,8994.0,784.164,1500.08,0.831,2.5717060886089036
1.0,8994.0,781.958,1501.508,0.831,2.530986007538542
2.0,8994.0,780.008,1502.881,0.831,2.4940278379615335
3.0,8994.0,777.73,1504.628,0.831,2.4495330409693006
4.0,8994.0,775.219,1506.678,0.831,2.4495330409693006
5.0,8994.0,772.708,1508.728,0.831,2.4495330409693006
6.0,8994.0,770.196,1510.778,0.831,2.4495330409693006
7.0,8994.0,767.682,1512.83,0.831,2.4495330409693006
8.0,8994.0,764.953,1515.34,0.867,2.4215799891354965
9.0,8994.0,761.844,1518.067,0.858,2.419841324977364
10.0,8994.0,758.734,1520.794,0.849,2.4181026747316334
11.0,8994.0,755.629,1523.518,0.84,2.416366045262267
12.0,8994.0,752.518,1526.247,0.831,2.414626455929414
13.0,8994.0,749.41,1528.972,0.822,2.414626455929414
14.0,8994.0,746.301,1531.699,0.813,2.414626455929414
15.0,8994.0,743.188,1534.43,0.804,2.414626455929414
16.0,8994.0,740.079,1537.157,0.795,2.414626455929414
0.0,8995.0,754.372,1519.791,0.907,-0.6964038248841913
1.0,8995.0,754.361,1519.8,0.928,-0.6964038248841913
2.0,8995.0,754.351,1519.808,0.947,-0.6964038248841913
3.0,8995.0,754.339,1519.818,0.97,-0.6964038248841913
4.0,8995.0,754.329,1519.827,0.988,-0.6964038248841913
5.0,8995.0,754.319,1519.835,1.007,-0.6964038248841913
6.0,8995.0,754.522,1519.683,1.007,-0.6964038248841913
7.0,8995.0,755.083,1519.232,1.007,-0.6964038248841913
8.0,8995.0,755.644,1518.781,1.007,-0.6964038248841913
9.0,8995.0,756.508,1518.076,1.007,-0.6964038248841913
10.0,8995.0,757.22,1517.499,1.007,-0.6964038248841913
11.0,8995.0,758.116,1516.732,1.017,-0.6964038248841913
12.0,8995.0,759.013,1515.964,1.027,-0.6964038248841913
13.0,8995.0,759.949,1515.164,1.037,-0.6964038248841913
14.0,8995.0,761.141,1514.149,1.047,-0.6964038248841913
15.0,8995.0,762.387,1513.089,1.057,-0.6964038248841913
16.0,8995.0,763.882,1511.82,1.067,-0.6964038248841913
17.0,8995.0,765.713,1510.272,1.077,-0.6964038248841913
18.0,8995.0,767.545,1508.722,1.087,-0.6964038248841913
19.0,8995.0,769.375,1507.174,1.097,-0.6964038248841913
20.0,8995.0,770.84,1505.934,1.105,-0.6964038248841913
21.0,8995.0,773.235,1503.833,1.115,-0.6964038248841913
22.0,8995.0,775.633,1501.729,1.125,-0.6964038248841913
23.0,8995.0,778.031,1499.625,1.135,-0.6964038248841913
24.0,8995.0,780.426,1497.523,1.145,-0.6964038248841913
25.0,8995.0,783.151,1495.145,1.155,-0.6964038248841913
26.0,8995.0,786.449,1492.291,1.17,-0.6964038248841913
27.0,8995.0,789.739,1489.442,1.185,-0.6964038248841913
28.0,8995.0,793.542,1486.233,1.125,-0.6964038248841913
29.0,8995.0,797.254,1482.994,1.115,-0.6964038248841913
30.0,8995.0,801.641,1479.236,1.105,-0.6964038248841913
31.0,8995.0,806.21,1475.263,1.125,-0.6964038248841913
32.0,8995.0,810.784,1471.285,1.145,-0.6964038248841913
33.0,8995.0,815.437,1467.242,1.165,-0.6964038248841913
34.0,8995.0,820.078,1463.209,1.185,-0.6964038248841913
35.0,8995.0,824.163,1459.64,1.205,-0.6964038248841913
36.0,8995.0,827.977,1456.279,1.174,-0.7008771917123653
37.0,8995.0,831.369,1453.274,1.143,-0.705350621183586
38.0,8995.0,834.424,1450.557,1.111,-0.7098289815575005
0.0,8996.0,846.625,1444.664,1.133,2.4342510167327376
1.0,8996.0,842.669,1448.103,1.415,2.425101744183036
2.0,8996.0,839.079,1451.224,1.671,2.4167977242127945
3.0,8996.0,834.948,1455.208,1.522,2.397736816497963
4.0,8996.0,831.513,1458.52,1.397,2.3818911391729074
5.0,8996.0,828.098,1461.855,1.272,2.3644367991998347
6.0,8996.0,824.684,1465.191,1.147,2.346984554133021
7.0,8996.0,821.34,1468.672,0.872,2.355711156797036
8.0,8996.0,817.996,1472.154,0.597,2.3644378466529643
9.0,8996.0,814.549,1475.395,0.597,2.3906178901763067
10.0,8996.0,811.017,1478.544,0.597,2.4167977242127945
11.0,8996.0,807.455,1481.67,0.597,2.4255169400769545
12.0,8996.0,803.886,1484.801,0.597,2.4342510167327376
13.0,8996.0,800.498,1487.615,0.597,2.4429756810391576
14.0,8996.0,797.108,1490.431,0.597,2.4517043092526807
15.0,8996.0,793.717,1493.225,0.597,2.4604358061115983
16.0,8996.0,790.329,1496.017,0.597,2.4691576017726238
17.0,8996.0,786.906,1498.764,0.597,2.4691576017726238
18.0,8996.0,783.479,1501.514,0.597,2.4691576017726238
19.0,8996.0,780.056,1504.262,0.597,2.4691576017726238
0.0,8997.0,778.257,1506.354,0.848,2.465207755271944
1.0,8997.0,776.192,1507.893,0.848,2.465207755271944
2.0,8997.0,773.504,1510.027,0.848,2.465207755271944
3.0,8997.0,770.269,1512.596,0.848,2.465207755271944
4.0,8997.0,767.579,1514.732,0.848,2.465207755271944
5.0,8997.0,764.888,1516.869,0.848,2.465207755271944
6.0,8997.0,761.787,1519.461,0.848,2.456486343450335
7.0,8997.0,758.681,1522.057,0.848,2.447754864058942
8.0,8997.0,755.576,1524.653,0.848,2.43902329742691
9.0,8997.0,752.474,1527.246,0.848,2.430301170232058
10.0,8997.0,749.371,1529.839,0.848,2.430301170232058
11.0,8997.0,746.273,1532.429,0.848,2.430301170232058
12.0,8997.0,743.169,1535.023,0.848,2.430301170232058
13.0,8997.0,740.069,1537.615,0.848,2.430301170232058
14.0,8997.0,736.967,1540.208,0.848,2.430301170232058
0.0,8720.0,749.673,1529.119,1.038,2.452641383935454
1.0,8720.0,747.247,1531.117,1.038,2.452641383935454
2.0,8720.0,744.393,1533.468,1.038,2.452641383935454
3.0,8720.0,741.443,1535.974,1.088,2.4177347988955677
4.0,8720.0,738.535,1538.484,1.138,2.4177347988955677
5.0,8720.0,735.661,1541.043,1.188,2.4177347988955677
6.0,8720.0,732.863,1543.536,1.238,2.4177347988955677
7.0,8720.0,729.991,1546.092,1.288,2.4177347988955677
8.0,8720.0,726.943,1548.805,1.338,2.4177347988955677
9.0,8720.0,723.828,1551.578,1.388,2.4177347988955677
10.0,8720.0,721.304,1553.823,1.428,2.4177347988955677
11.0,8720.0,718.145,1556.634,1.478,2.4177347988955677
12.0,8720.0,715.735,1558.783,1.528,2.4177347988955677
13.0,8720.0,713.322,1560.934,1.578,2.4177347988955677
14.0,8720.0,710.909,1563.086,1.628,2.4177347988955677
15.0,8720.0,708.742,1565.018,1.673,2.4177347988955677
16.0,8720.0,706.092,1567.381,1.728,2.4177347988955677
17.0,8720.0,702.905,1570.217,1.778,2.4177347988955677
0.0,8721.0,754.506,1519.623,1.045,-0.732252887545485
1.0,8721.0,754.516,1519.614,1.045,-0.732252887545485
2.0,8721.0,754.528,1519.603,1.045,-0.732252887545485
3.0,8721.0,754.541,1519.591,1.045,-0.732252887545485
4.0,8721.0,754.554,1519.58,1.045,-0.732252887545485
5.0,8721.0,754.566,1519.569,1.045,-0.732252887545485
6.0,8721.0,754.579,1519.557,1.045,-0.732252887545485
7.0,8721.0,754.567,1519.568,1.045,-0.732252887545485
8.0,8721.0,754.554,1519.579,1.045,-0.732252887545485
9.0,8721.0,754.484,1519.599,1.045,-0.732252887545485
10.0,8721.0,754.482,1519.646,1.045,-0.7497061800654282
11.0,8721.0,754.601,1519.457,1.045,-0.732252887545485
12.0,8721.0,754.911,1519.184,1.045,-0.732252887545485
13.0,8721.0,755.341,1518.848,1.045,-0.732252887545485
14.0,8721.0,756.113,1518.204,1.045,-0.732252887545485
15.0,8721.0,757.048,1517.408,1.045,-0.732252887545485
16.0,8721.0,758.311,1516.329,1.045,-0.732252887545485
17.0,8721.0,759.859,1514.987,1.045,-0.732252887545485
18.0,8721.0,761.482,1513.578,1.045,-0.732252887545485
19.0,8721.0,763.423,1511.884,1.045,-0.732252887545485
20.0,8721.0,765.581,1509.994,1.045,-0.7147995950255419
21.0,8721.0,767.745,1508.012,1.045,-0.7147995950255419
22.0,8721.0,769.949,1506.17,0.995,-0.7147995950255419
23.0,8721.0,772.153,1504.327,0.945,-0.7147995950255419
24.0,8721.0,774.112,1502.69,0.945,-0.7147995950255419
25.0,8721.0,776.448,1500.733,0.945,-0.7147995950255419
26.0,8721.0,778.868,1498.659,0.945,-0.732252887545485
27.0,8721.0,781.221,1496.513,0.995,-0.732252887545485
28.0,8721.0,783.648,1494.301,1.045,-0.7497061800654282
29.0,8721.0,786.129,1491.948,1.095,-0.7671594725853713
30.0,8721.0,788.796,1489.325,1.095,-0.7846127651053143
31.0,8721.0,791.556,1486.609,1.095,-0.8020660576252573
32.0,8721.0,794.433,1483.773,1.095,-0.8020660576252573
33.0,8721.0,797.473,1480.814,1.095,-0.8020660576252573
34.0,8721.0,800.583,1477.785,1.045,-0.8020660576252573
35.0,8721.0,803.692,1474.709,1.045,-0.8020660576252573
36.0,8721.0,807.732,1470.772,1.045,-0.8020660576252573
6.0,8722.0,757.103,1478.137,0.69,1.1236604244850417
7.0,8722.0,758.267,1480.599,0.69,1.1236604244850417
8.0,8722.0,759.429,1483.061,0.69,1.141113717004985
9.0,8722.0,760.303,1485.033,0.69,1.141113717004985
10.0,8722.0,761.466,1487.362,0.69,1.1236604244850417
11.0,8722.0,762.251,1488.825,0.69,1.1062403070399065
12.0,8722.0,763.043,1490.287,0.69,1.0887895718198628
13.0,8722.0,763.839,1491.748,0.69,1.071318832055894
14.0,8722.0,764.635,1493.21,0.69,1.0538472544052684
15.0,8722.0,764.87,1493.691,0.69,1.0713005469252117
16.0,8722.0,765.193,1494.261,0.69,1.0530200888725085
17.0,8722.0,765.487,1494.779,0.69,1.036393961885325
18.0,8722.0,765.582,1494.842,0.69,1.0407597168420555
19.0,8722.0,765.678,1494.906,0.69,1.0451254281785753
20.0,8722.0,765.773,1494.97,0.69,1.0494864023602166
21.0,8722.0,765.868,1495.033,0.69,1.0538472544052684
22.0,8722.0,765.892,1495.022,0.681,1.0538472544052684
23.0,8722.0,765.916,1495.011,0.673,1.0538472544052684
24.0,8722.0,765.937,1495.0,0.665,1.0538472544052684
0.0,8723.0,784.91,1496.956,1.393,2.414907365555907
1.0,8723.0,781.329,1500.059,1.293,2.3974540730359633
2.0,8723.0,777.332,1503.848,1.293,2.3974540730359633
3.0,8723.0,773.299,1507.578,1.343,2.3800007805160197
4.0,8723.0,769.36,1511.119,1.393,2.3800007805160197
5.0,8723.0,765.23,1515.05,1.443,2.3800007805160197
6.0,8723.0,761.58,1518.295,1.493,2.3974540730359633
7.0,8723.0,757.75,1521.61,1.544,2.4149085003070123
8.0,8723.0,753.922,1524.924,1.594,2.43236065807585
9.0,8723.0,750.151,1528.098,1.644,2.43236065807585
10.0,8723.0,747.22,1530.654,1.684,2.43236065807585
11.0,8723.0,744.045,1533.34,1.734,2.43236065807585
12.0,8723.0,740.71,1536.163,1.784,2.43236065807585
13.0,8723.0,737.628,1538.769,1.834,2.43236065807585
14.0,8723.0,734.597,1541.331,1.884,2.43236065807585
15.0,8723.0,731.72,1543.764,1.93,2.43236065807585
16.0,8723.0,727.895,1547.004,1.985,2.43236065807585
17.0,8723.0,724.934,1549.721,2.035,2.423638705259051
18.0,8723.0,721.873,1552.33,2.085,2.414907365555907
19.0,8723.0,718.251,1555.532,2.135,2.414907365555907
20.0,8723.0,715.14,1558.282,2.135,2.414907365555907
21.0,8723.0,712.535,1560.581,2.135,2.414907365555907
22.0,8723.0,709.876,1562.928,2.135,2.414907365555907
23.0,8723.0,707.317,1565.186,2.136,2.414907365555907
0.0,8724.0,760.385,1510.248,0.853,-0.7537378908838889
1.0,8724.0,760.385,1510.248,0.853,-0.7537378908838889
2.0,8724.0,760.385,1510.248,0.853,-0.7537378908838889
3.0,8724.0,760.385,1510.248,0.853,-0.7537378908838889
4.0,8724.0,760.385,1510.248,0.853,-0.7537378908838889
5.0,8724.0,760.385,1510.248,0.853,-0.7537378908838889
6.0,8724.0,760.385,1510.248,0.853,-0.7537378908838889
7.0,8724.0,760.435,1510.201,0.853,-0.7537378908838889
8.0,8724.0,760.485,1510.155,0.853,-0.7537378908838889
9.0,8724.0,760.534,1510.108,0.853,-0.7537378908838889
10.0,8724.0,760.966,1509.703,0.853,-0.7537378908838889
11.0,8724.0,761.502,1509.199,0.853,-0.7537378908838889
12.0,8724.0,762.844,1508.012,0.853,-0.7362945963711041
13.0,8724.0,764.186,1506.824,0.853,-0.7188313058440028
14.0,8724.0,766.211,1505.134,0.853,-0.7096370437191486
15.0,8724.0,768.029,1503.616,0.853,-0.7013780133240597
16.0,8724.0,770.907,1501.208,0.853,-0.6922377842977081
17.0,8724.0,773.524,1499.018,0.853,-0.6839247208041167
18.0,8724.0,776.563,1496.506,0.853,-0.6839247208041167
19.0,8724.0,779.603,1493.993,0.853,-0.6839247208041167
20.0,8724.0,782.807,1491.258,0.853,-0.6926514892681754
21.0,8724.0,786.012,1488.524,0.853,-0.7013780133240597
22.0,8724.0,789.399,1485.524,0.853,-0.7101030381692266
23.0,8724.0,792.788,1482.523,0.853,-0.7188313058440028
24.0,8724.0,796.166,1479.643,0.903,-0.7105542342696074
25.0,8724.0,799.911,1476.449,0.853,-0.7013780133240597
26.0,8724.0,803.768,1473.161,0.953,-0.6839247208041167
27.0,8724.0,807.732,1469.736,0.978,-0.6926515154581799
28.0,8724.0,811.697,1466.312,1.003,-0.7013780133240597
29.0,8724.0,815.729,1462.85,1.028,-0.7188313058440028
30.0,8724.0,819.778,1459.375,1.053,-0.7188313058440028
31.0,8724.0,823.806,1455.874,1.078,-0.7188313058440028
32.0,8724.0,827.592,1452.605,1.053,-0.7188313058440028
33.0,8724.0,831.275,1449.418,0.978,-0.7188313058440028
34.0,8724.0,834.824,1446.335,0.903,-0.7188313058440028
35.0,8724.0,838.253,1443.434,0.828,-0.7188313058440028
36.0,8724.0,842.44,1439.863,0.781,-0.7188313058440028
13.0,8725.0,828.054,1466.341,1.23,2.5636443241296583
14.0,8725.0,828.057,1466.345,1.23,2.5636443241296583
15.0,8725.0,828.059,1466.348,1.23,2.5636443241296583
16.0,8725.0,828.062,1466.353,1.23,2.5636443241296583
17.0,8725.0,828.064,1466.357,1.23,2.5636443241296583
18.0,8725.0,828.067,1466.36,1.23,2.5636443241296583
19.0,8725.0,828.067,1466.36,1.23,2.5636443241296583
20.0,8725.0,828.056,1466.348,1.165,2.5636443241296583
21.0,8725.0,828.046,1466.336,1.1,2.5636443241296583
22.0,8725.0,828.006,1466.281,1.06,2.5636443241296583
23.0,8725.0,827.629,1466.542,1.02,2.5636443241296583
24.0,8725.0,827.209,1466.82,0.984,2.5636443241296583
25.0,8725.0,826.746,1467.132,0.944,2.5636443241296583
26.0,8725.0,826.242,1467.387,0.904,2.5636443241296583
27.0,8725.0,825.759,1467.67,0.864,2.546191031609715
28.0,8725.0,824.723,1468.379,0.824,2.52874789398141
29.0,8725.0,823.684,1469.089,0.784,2.5112844465698285
30.0,8725.0,822.599,1469.79,0.744,2.476377861529942
31.0,8725.0,821.303,1470.791,0.704,2.476377861529942
32.0,8725.0,819.757,1471.986,0.664,2.476377861529942
